id_transacao,id_cliente,valor_transacao,data_hora,canal,categoria,pais_origem,pais_destino,fraude
TX004598,CL9185,52.85,2025-04-23 07:39:01,presencial,crédito,RU,RU,0
TX004599,CL3203,103.95,2025-06-16 03:59:08,app,PIX,BR,RU,0
TX004600,CL9470,62.71,2025-04-21 21:42:07,presencial,transferência,BR,US,0
TX004601,CL9748,44.29,2025-04-24 10:42:04,app,saque,BR,RU,0
TX004602,CL6172,305.93,2025-04-24 16:57:08,app,saque,BR,NG,0
TX004603,CL8972,479.94,2025-04-29 03:05:03,app,PIX,BR,BR,0
TX004604,CL5915,92.48,2025-05-30 07:06:23,app,crédito,BR,RU,0
TX004605,CL5111,278.28,2025-06-06 03:12:24,web,saque,BR,US,0
TX004606,CL1781,454.6,2025-06-07 06:19:45,presencial,saque,US,RU,0
TX004607,CL7527,374.32,2025-06-13 11:37:12,web,débito,BR,US,0
TX004608,CL2621,40.38,2025-05-07 09:10:14,web,PIX,BR,RU,0
TX004609,CL3676,-626.04,2025-04-20 16:36:36,web,crédito,BR,BR,0
TX004610,CL1983,94.54,2025-05-06 03:15:58,web,crédito,AR,RU,0
TX004611,CL4530,82.87,2025-05-05 18:55:44,app,transferência,NG,NG,0
TX004612,CL5166,12.89,2025-05-25 23:31:17,presencial,débito,BR,RU,0
TX004613,CL8807,133.17,2025-05-11 14:55:58,web,crédito,BR,RU,0
TX004614,CL2577,23.09,2025-04-25 07:42:37,web,débito,BR,US,0
TX004615,CL8370,57.15,2025-05-11 13:16:29,web,transferência,BR,US,0
TX004616,CL6483,76.24,2025-04-28 19:46:18,presencial,PIX,BR,RU,0
TX004617,CL5256,330.91,2025-06-04 08:30:14,app,saque,BR,NG,0
TX004618,CL6914,416.67,2025-05-06 03:26:11,app,saque,BR,US,0
TX004619,CL6903,72.04,2025-05-15 22:56:39,web,boleto,BR,NG,0
TX004620,CL5222,391.37,2025-05-15 11:28:38,app,boleto,AR,US,0
TX004621,CL6638,389.31,2025-06-13 00:46:48,presencial,boleto,BR,BR,1
TX004622,CL1324,289.34,2025-04-20 03:15:06,app,saque,BR,NG,0
TX004623,CL7746,31.73,2025-05-15 22:27:41,app,débito,BR,BR,0
TX004624,CL2986,234.44,2025-05-06 18:01:01,presencial,boleto,BR,BR,0
TX004625,CL6752,580.17,2025-05-21 03:29:07,app,PIX,BR,US,0
TX004626,CL4259,229.48,2025-04-27 07:51:54,web,crédito,BR,NG,0
TX004627,CL9821,80.58,2025-05-15 06:04:40,app,débito,BR,AR,0
TX004628,CL3859,138.86,2025-05-13 12:55:46,app,saque,BR,BR,0
TX004629,CL5663,207.54,2025-05-10 22:02:57,web,PIX,US,BR,0
TX004630,CL6818,142.9,2025-05-11 14:55:36,app,saque,CN,BR,0
TX004631,CL6326,25.56,2025-05-13 17:10:10,presencial,débito,BR,US,0
TX004632,CL9363,74.81,2025-05-27 06:14:58,web,débito,BR,US,0
TX004633,CL8987,324.3,2025-05-31 04:39:41,app,débito,NG,BR,0
TX004634,CL8322,395.26,2025-05-01 12:24:23,web,transferência,BR,RU,0
TX004635,CL2284,29.54,2025-06-03 14:28:21,web,crédito,BR,US,0
TX004636,CL7243,608.93,2025-04-29 04:08:05,app,boleto,BR,US,0
TX004637,CL5694,79.74,2025-06-05 21:29:23,app,transferência,BR,US,0
TX004638,CL8598,217.13,2025-04-25 13:06:24,app,crédito,BR,CN,0
TX004639,CL3373,278.72,2025-06-10 20:23:20,web,saque,BR,NG,0
TX004640,CL3745,,2025-06-04 08:26:53,web,boleto,BR,US,0
TX004641,CL6527,,2025-05-16 20:04:16,web,transferência,BR,CN,0
TX004642,CL7911,75.06,2025-05-13 10:48:49,web,transferência,BR,CN,0
TX004643,CL7631,391.1,2025-04-30 02:50:31,web,PIX,AR,US,0
TX004644,CL2168,28.24,2025-04-23 15:27:01,web,transferência,BR,RU,0
TX004645,CL2296,244.18,2025-06-01 00:13:46,web,débito,BR,CN,0
TX004646,CL3654,270.94,2025-06-12 10:40:04,app,saque,BR,AR,0
TX004647,CL6629,226.47,2025-06-12 00:00:12,presencial,transferência,BR,CN,0
TX004648,CL4739,58.15,2025-04-23 21:05:51,web,débito,BR,NG,0
TX004649,CL6136,412.78,2025-05-29 06:33:03,presencial,crédito,BR,CN,0
TX004650,CL6191,36.99,2025-05-09 11:18:25,web,crédito,US,US,0
TX004651,CL5773,11.03,2025-05-17 14:05:48,app,débito,BR,RU,0
TX004652,CL5382,252.79,2025-05-26 03:53:14,web,PIX,BR,BR,0
TX004653,CL7479,129.05,2025-05-07 07:15:20,app,PIX,BR,AR,0
TX004654,CL5444,378.22,2025-04-30 07:57:46,web,crédito,BR,CN,0
TX004655,CL8289,96.71,2025-04-20 20:12:38,app,saque,BR,RU,0
TX004656,CL6950,36.85,2025-05-09 13:57:01,presencial,transferência,BR,AR,0
TX004657,CL9535,362.12,2025-06-05 13:48:23,web,crédito,CN,NG,0
TX004658,CL8377,159.22,2025-04-19 10:17:15,web,crédito,BR,CN,0
TX004659,CL7782,41.95,2025-05-07 14:06:31,app,débito,CN,CN,0
TX004660,CL3741,254.87,2025-05-26 00:32:10,presencial,PIX,BR,AR,0
TX004661,CL4012,143.13,2025-05-09 14:36:10,presencial,saque,BR,CN,0
TX004662,CL1378,185.43,2025-05-18 17:09:30,web,débito,BR,CN,0
TX004663,CL3048,123.57,2025-06-14 16:36:57,app,crédito,BR,BR,0
TX004664,CL4844,352.88,2025-05-21 23:30:18,web,boleto,BR,AR,0
TX004665,CL5122,353.88,2025-06-08 08:04:12,app,transferência,BR,US,0
TX004666,CL2311,247.15,2025-04-24 09:20:36,web,crédito,BR,US,0
TX004667,CL4450,22.28,2025-05-28 06:36:49,app,débito,BR,NG,0
TX004668,CL3734,365.09,2025-05-10 18:57:56,web,boleto,BR,BR,0
TX004669,CL7505,222.35,2025-05-21 17:58:06,web,boleto,BR,AR,0
TX004670,CL2687,238.82,2025-05-14 03:11:31,app,crédito,NG,AR,0
TX004671,CL2565,90.19,2025-04-26 21:11:19,app,saque,BR,BR,0
TX004672,CL2045,422.86,2025-06-02 22:29:18,presencial,PIX,BR,BR,0
TX004673,CL8752,258.47,2025-06-12 07:46:15,app,boleto,BR,NG,0
TX004674,CL9985,23.89,2025-06-07 05:23:14,web,transferência,AR,US,0
TX004675,CL1881,104.77,2025-05-28 06:09:46,app,débito,BR,RU,0
TX004676,CL1431,434.98,2025-04-18 05:42:12,app,débito,BR,AR,0
TX004677,CL7504,9.67,2025-04-21 07:02:32,app,débito,BR,RU,0
TX004678,CL9584,650.99,2025-06-06 11:47:31,web,crédito,BR,BR,0
TX004679,CL2363,227.36,2025-04-24 04:46:14,app,débito,CN,AR,0
TX004680,CL2702,199.6,2025-04-27 18:40:21,presencial,débito,BR,US,0
TX004681,CL5300,63.1,2025-05-14 16:54:24,web,transferência,BR,AR,0
TX004682,CL3544,57.21,2025-05-05 11:36:55,app,PIX,BR,RU,0
TX004683,CL2381,569.66,2025-05-16 06:10:49,web,saque,BR,AR,0
TX004684,CL7387,70.84,2025-06-02 20:03:30,app,crédito,NG,BR,0
TX004685,CL6068,298.78,2025-05-12 03:48:36,web,crédito,RU,BR,0
TX004686,CL4757,99.89,2025-06-09 07:53:48,app,débito,BR,BR,0
TX004687,CL5053,29.99,2025-05-14 07:05:09,app,transferência,BR,US,0
TX004688,CL5655,2.15,2025-05-13 05:23:49,web,boleto,BR,CN,0
TX004689,CL8260,157.17,2025-05-19 08:12:34,presencial,débito,BR,US,0
TX004690,CL3071,744.11,2025-05-03 17:31:51,app,débito,AR,BR,0
TX004691,CL3150,92.13,2025-06-02 18:48:38,presencial,crédito,BR,NG,0
TX004692,CL9630,88.38,2025-05-25 22:47:33,app,crédito,BR,AR,0
TX004693,CL3795,84.35,2025-04-30 14:28:05,presencial,débito,BR,AR,0
TX004694,CL1468,147.02,2025-06-05 06:08:56,web,crédito,BR,RU,0
TX004695,CL1575,116.2,2025-06-15 12:57:43,app,transferência,AR,AR,0
TX004696,CL6846,423.91,2025-05-07 12:21:34,app,boleto,BR,RU,0
TX004697,CL6328,140.85,2025-04-18 13:55:39,app,boleto,BR,AR,0
TX004698,CL8801,141.76,2025-05-25 14:00:41,app,boleto,BR,NG,0
TX004699,CL8654,29.79,2025-05-03 23:08:34,app,débito,US,RU,0
TX004700,CL9856,811.87,2025-05-02 19:32:36,web,saque,US,BR,0
TX004701,CL5463,57.53,2025-04-26 15:37:02,presencial,débito,BR,CN,0
TX004702,CL9987,15.24,2025-06-01 14:48:25,app,débito,BR,AR,0
TX004703,CL8288,217.62,2025-04-30 10:16:20,web,transferência,BR,RU,0
TX004704,CL3213,180.95,2025-06-09 08:05:09,web,boleto,RU,CN,0
TX004705,CL9835,107.28,2025-06-11 04:16:40,presencial,crédito,RU,RU,0
TX004706,CL3900,109.7,2025-06-06 04:29:36,web,crédito,BR,US,0
TX004707,CL8480,307.48,2025-06-12 03:34:18,web,PIX,BR,US,0
TX004708,CL8126,43.56,2025-04-17 15:26:19,app,PIX,NG,AR,0
TX004709,CL9576,343.24,2025-04-26 13:28:42,app,saque,BR,BR,0
TX004710,CL9745,209.25,2025-05-23 19:55:44,app,crédito,BR,NG,0
TX004711,CL6073,108.59,2025-05-30 07:25:49,app,boleto,BR,RU,0
TX004712,CL6688,122.51,2025-06-03 22:06:40,app,débito,NG,AR,0
TX004713,CL8891,59.32,2025-06-12 00:52:59,web,crédito,BR,US,0
TX004714,CL9841,278.96,2025-06-02 20:47:10,app,saque,US,US,0
TX004715,CL4721,143.85,2025-05-01 01:14:23,web,saque,BR,RU,0
TX004716,CL2467,77.38,2025-05-06 21:56:36,app,crédito,BR,RU,0
TX004717,CL8239,181.29,2025-05-17 01:01:23,presencial,PIX,BR,RU,0
TX004718,CL6044,1091.44,2025-04-22 14:18:14,presencial,boleto,RU,CN,0
TX004719,CL6992,114.28,2025-05-09 16:50:36,app,crédito,BR,NG,0
TX004720,CL7753,506.88,2025-05-23 04:13:40,app,débito,BR,RU,0
TX004721,CL5256,84.63,2025-06-05 01:51:22,web,débito,NG,RU,0
TX004722,CL3551,11.26,2025-06-10 18:13:38,app,transferência,BR,AR,0
TX004723,CL5973,45.69,2025-05-15 06:59:08,app,débito,US,BR,0
TX004724,CL1172,108.5,2025-05-08 14:21:32,app,crédito,BR,CN,0
TX004725,CL1001,49.6,2025-04-28 15:47:27,presencial,crédito,BR,NG,0
TX004726,CL9574,0.05,2025-05-23 23:12:20,presencial,débito,BR,CN,0
TX004727,CL3233,493.02,2025-06-02 15:46:48,web,PIX,RU,RU,0
TX004728,CL6634,371.43,2025-06-15 01:49:01,web,boleto,BR,BR,0
TX004729,CL5698,271.19,2025-05-05 18:54:15,presencial,saque,US,RU,0
TX004730,CL8687,36.74,2025-06-01 10:39:45,presencial,crédito,BR,US,0
TX004731,CL9767,25.65,2025-05-14 18:23:12,presencial,débito,BR,RU,0
TX004732,CL1136,14.0,2025-04-26 03:52:00,app,saque,BR,AR,0
TX004733,CL9059,257.49,2025-05-16 01:31:21,app,débito,AR,AR,0
TX004734,CL8816,528.47,2025-06-13 21:28:59,web,crédito,BR,BR,0
TX004735,CL5908,112.61,2025-06-06 14:04:00,web,transferência,BR,RU,0
TX004736,CL1149,25.37,2025-06-04 08:33:22,app,boleto,US,AR,0
TX004737,CL8052,143.65,2025-06-09 12:59:12,app,crédito,BR,AR,0
TX004738,CL5799,85.8,2025-05-07 18:45:45,presencial,saque,BR,RU,0
TX004739,CL4788,93.94,2025-05-04 07:43:52,presencial,débito,BR,CN,0
TX004740,CL1118,194.22,2025-05-09 11:13:47,app,transferência,BR,BR,0
TX004741,CL9981,253.68,2025-05-07 01:50:56,presencial,crédito,BR,CN,0
TX004742,CL7121,23.44,2025-06-05 06:34:35,web,boleto,AR,AR,0
TX004743,CL4089,7.25,2025-06-10 02:39:10,presencial,transferência,BR,RU,0
TX004744,CL7745,1034.52,2025-05-24 09:10:14,app,saque,BR,NG,0
TX004745,CL8161,52.98,2025-05-29 07:22:12,app,débito,US,RU,0
TX004746,CL7467,11.07,2025-04-29 10:10:23,app,PIX,BR,NG,0
TX004747,CL5094,42.11,2025-04-26 17:59:21,app,boleto,CN,CN,0
TX004748,CL3675,7.95,2025-05-15 00:58:05,web,transferência,BR,US,0
TX004749,CL7385,99.45,2025-05-01 23:37:44,app,crédito,BR,RU,0
TX004750,CL7199,324.3,2025-05-06 02:32:45,presencial,crédito,BR,US,0
TX004751,CL4614,83.48,2025-05-06 22:19:17,app,transferência,BR,BR,0
TX004752,CL5308,117.46,2025-04-20 15:19:26,app,crédito,BR,NG,0
TX004753,CL2297,225.15,2025-04-29 09:20:46,web,transferência,BR,NG,0
TX004754,CL7917,,2025-05-09 00:56:59,web,boleto,BR,CN,0
TX004755,CL4924,395.3,2025-06-16 01:55:08,app,crédito,BR,RU,0
TX004756,CL9464,402.04,2025-05-05 19:51:28,web,boleto,BR,AR,0
TX004757,CL5454,1.99,2025-05-09 01:32:11,web,débito,BR,BR,0
TX004758,CL5664,301.06,2025-04-19 12:09:49,web,débito,BR,CN,0
TX004759,CL9715,123.51,2025-05-29 16:55:31,web,débito,BR,US,0
TX004760,CL5404,899.09,2025-05-20 05:39:58,app,débito,BR,RU,0
TX004761,CL7765,132.03,2025-05-20 23:55:44,web,crédito,BR,AR,0
TX004762,CL4080,866.97,2025-04-24 10:49:16,presencial,transferência,BR,BR,0
TX004763,CL2121,280.95,2025-05-21 20:13:15,app,crédito,BR,RU,0
TX004764,CL3988,57.16,2025-05-02 05:51:49,app,saque,BR,AR,0
TX004765,CL3238,154.61,2025-05-15 16:30:24,presencial,crédito,BR,US,0
TX004766,CL5744,969.08,2025-04-18 20:08:58,app,boleto,AR,CN,0
TX004767,CL2808,389.73,2025-06-06 11:04:58,app,transferência,BR,CN,0
TX004768,CL8460,20.49,2025-05-11 06:46:16,presencial,PIX,BR,NG,0
TX004769,CL8418,245.09,2025-04-22 03:07:27,app,PIX,BR,RU,0
TX004770,CL5458,84.8,2025-05-28 11:29:24,app,transferência,NG,CN,0
TX004771,CL9060,1.4,2025-04-21 21:40:12,presencial,PIX,BR,NG,0
TX004772,CL4076,103.33,2025-05-29 13:58:00,presencial,transferência,BR,CN,0
TX004773,CL6253,53.51,2025-06-03 20:15:08,app,boleto,BR,BR,0
TX004774,CL1317,341.71,2025-05-24 09:07:16,web,boleto,AR,RU,0
TX004775,CL3492,82.3,2025-06-06 15:52:25,presencial,crédito,BR,US,0
TX004776,CL1813,351.5,2025-06-02 15:01:41,web,PIX,BR,RU,0
TX004777,CL9764,0.12,2025-05-22 11:45:10,app,transferência,BR,RU,0
TX004778,CL1362,73.58,2025-05-26 13:03:19,app,boleto,BR,AR,0
TX004779,CL4046,55.19,2025-05-08 08:56:12,app,crédito,BR,US,0
TX004780,CL2675,53.2,2025-06-03 08:16:47,presencial,PIX,BR,US,0
TX004781,CL5622,14.12,2025-04-17 21:29:42,presencial,PIX,CN,NG,0
TX004782,CL5410,41.44,2025-06-13 08:36:07,presencial,PIX,BR,NG,0
TX004783,CL3048,162.18,2025-04-19 11:58:01,presencial,boleto,US,BR,0
TX004784,CL8183,68.88,2025-05-20 13:02:29,web,boleto,BR,AR,0
TX004785,CL1134,108.05,2025-05-02 10:01:03,app,PIX,NG,CN,0
TX004786,CL4814,94.6,2025-04-21 13:23:19,web,boleto,CN,CN,0
TX004787,CL2477,417.34,2025-06-07 00:19:54,web,PIX,BR,US,0
TX004788,CL3468,471.41,2025-05-08 13:16:37,web,débito,BR,RU,0
TX004789,CL1241,135.83,2025-06-13 04:34:46,app,boleto,BR,BR,0
TX004790,CL9086,80.14,2025-05-17 04:00:11,presencial,transferência,BR,RU,0
TX004791,CL4558,22.59,2025-06-02 07:56:55,app,boleto,BR,AR,0
TX004792,CL6601,613.24,2025-06-12 02:10:34,app,PIX,US,CN,0
TX004793,CL7885,12.42,2025-05-01 04:06:35,web,transferência,BR,US,0
TX004794,CL6104,70.66,2025-04-25 15:32:10,web,crédito,BR,BR,0
TX004795,CL9165,70.78,2025-04-29 06:58:49,app,transferência,BR,AR,0
TX004796,CL7084,77.25,2025-05-27 12:19:32,presencial,transferência,BR,RU,0
TX004797,CL8597,35.89,2025-04-26 11:35:32,app,boleto,BR,US,0
TX004798,CL1519,305.72,2025-06-06 17:44:35,app,saque,NG,US,0
TX004799,CL6410,26.14,2025-06-09 23:27:21,app,transferência,BR,RU,0
TX004800,CL2314,201.52,2025-05-04 00:56:05,web,transferência,NG,BR,0
TX004801,CL3393,26.44,2025-05-16 01:33:59,presencial,PIX,BR,BR,0
TX004802,CL1918,14.63,2025-05-21 11:06:38,presencial,boleto,BR,BR,0
TX004803,CL5366,480.33,2025-05-28 06:18:34,presencial,PIX,BR,BR,0
TX004804,CL7429,42.18,2025-05-29 01:36:01,app,boleto,BR,AR,0
TX004805,CL2169,344.35,2025-06-15 16:46:28,app,crédito,BR,BR,0
TX004806,CL9899,157.33,2025-04-28 02:41:47,web,saque,BR,BR,0
TX004807,CL8702,16.21,2025-06-06 05:35:24,app,transferência,RU,BR,0
TX004808,CL3975,622.22,2025-04-21 01:40:58,presencial,boleto,BR,AR,0
TX004809,CL4148,56.73,2025-04-26 07:01:12,,transferência,BR,CN,1
TX004810,CL5097,392.72,2025-05-20 22:47:11,presencial,transferência,BR,US,0
TX004811,CL7251,36.98,2025-06-04 05:15:35,app,débito,BR,NG,0
TX004812,CL1206,384.75,2025-05-31 19:24:43,app,PIX,BR,RU,0
TX004813,CL2998,2.66,2025-05-26 12:11:39,web,saque,BR,US,0
TX004814,CL5078,143.4,2025-06-04 06:41:01,app,boleto,US,AR,0
TX004815,CL7304,293.45,2025-05-22 12:15:25,web,crédito,BR,RU,0
TX004816,CL8257,546.05,2025-06-15 03:11:28,app,saque,BR,BR,0
TX004817,CL5049,479.82,2025-04-26 14:13:37,app,débito,BR,AR,0
TX004818,CL1549,342.54,2025-05-03 14:34:22,app,PIX,BR,CN,0
TX004819,CL4263,438.19,2025-06-02 21:51:27,app,crédito,BR,NG,0
TX004820,CL8550,44.43,2025-05-19 10:32:20,web,crédito,NG,CN,0
TX004821,CL2539,66.87,2025-04-29 18:17:50,app,transferência,BR,BR,0
TX004822,CL9538,68.21,2025-06-06 10:31:56,app,PIX,BR,AR,0
TX004823,CL4415,94.66,2025-05-06 18:31:47,app,débito,RU,AR,0
TX004824,CL8746,99.95,2025-04-28 05:29:37,app,boleto,BR,BR,0
TX004825,CL7375,157.3,2025-06-09 19:32:47,app,boleto,BR,BR,0
TX004826,CL6113,34.84,2025-05-07 06:37:33,app,débito,BR,NG,0
TX004827,CL6293,,2025-06-05 00:19:14,web,transferência,AR,CN,0
TX004828,CL3598,36.68,2025-05-21 17:05:41,web,transferência,BR,BR,0
TX004829,CL1691,74.3,2025-06-16 04:59:26,web,crédito,BR,BR,0
TX004830,CL9534,139.97,2025-06-11 01:51:47,presencial,PIX,BR,CN,0
TX004831,CL3001,318.36,2025-06-01 10:31:04,app,crédito,BR,BR,0
TX004832,CL5150,269.01,2025-06-10 00:46:49,web,boleto,BR,RU,0
TX004833,CL8884,207.43,2025-06-04 12:41:36,presencial,débito,BR,NG,0
TX004834,CL5895,33.87,2025-05-20 15:14:40,app,PIX,BR,NG,0
TX004835,CL4255,158.39,2025-05-15 20:59:01,web,débito,US,CN,0
TX004836,CL6905,18.3,2025-05-09 22:49:45,app,PIX,BR,US,0
TX004837,CL1853,94.76,2025-04-19 22:36:32,app,saque,BR,NG,0
TX004838,CL4568,106.72,2025-06-10 01:57:31,web,boleto,BR,AR,0
TX004839,CL2850,8.13,2025-04-26 10:14:47,app,boleto,BR,AR,0
TX004840,CL4866,64.04,2025-04-17 14:59:41,app,saque,BR,US,0
TX004841,CL8113,623.13,2025-06-07 18:57:21,app,PIX,BR,NG,0
TX004842,CL6316,614.23,2025-04-25 20:20:11,app,transferência,BR,BR,0
TX004843,CL1246,86.87,2025-04-26 06:15:23,app,PIX,BR,RU,0
TX004844,CL3742,8.81,2025-05-22 11:12:37,web,boleto,US,US,0
TX004845,CL5523,39.47,2025-06-02 05:09:04,web,débito,AR,BR,0
TX004846,CL2960,99.59,2025-06-03 05:07:56,web,crédito,BR,RU,0
TX004847,CL7484,590.46,2025-06-10 22:12:57,app,débito,BR,AR,0
TX004848,CL4982,30.44,2025-05-21 13:16:06,presencial,boleto,BR,RU,0
TX004849,CL1146,288.37,2025-05-01 18:19:09,web,débito,BR,US,0
TX004850,CL1688,23.01,2025-06-06 02:10:06,app,transferência,BR,NG,0
TX004851,CL8786,795.39,2025-05-14 16:03:20,presencial,transferência,BR,AR,0
TX004852,CL3539,96.13,2025-06-04 20:31:07,web,PIX,NG,NG,0
TX004853,CL7084,298.54,2025-05-25 18:02:28,web,débito,AR,BR,0
TX004854,CL2466,,2025-06-02 08:21:43,app,débito,BR,NG,0
TX004855,CL5075,197.59,2025-06-08 12:29:12,app,boleto,BR,RU,0
TX004856,CL3583,42.64,2025-05-12 01:21:17,presencial,PIX,BR,US,0
TX004857,CL9190,31.57,2025-05-26 18:56:08,web,PIX,BR,BR,0
TX004858,CL2497,556.33,2025-05-15 01:37:34,web,débito,BR,US,0
TX004859,CL6544,499.35,2025-05-06 08:59:34,web,crédito,BR,RU,0
TX004860,CL1983,436.91,2025-06-02 03:55:50,presencial,débito,BR,BR,0
TX004861,CL1979,196.4,2025-04-17 17:45:25,app,débito,BR,US,0
TX004862,CL6824,330.33,2025-05-25 08:57:22,web,débito,RU,AR,0
TX004863,CL3521,14.31,2025-04-18 21:45:46,app,transferência,BR,US,0
TX004864,CL9787,81.53,2025-05-22 13:24:33,web,saque,BR,AR,0
TX004865,CL2759,75.29,2025-06-03 09:38:02,web,PIX,BR,RU,0
TX004866,CL3061,201.93,2025-06-04 21:13:22,app,saque,AR,CN,0
TX004867,CL8992,88.0,2025-05-27 19:33:24,web,transferência,AR,NG,0
TX004868,CL4812,32.15,2025-05-02 00:12:20,app,crédito,BR,BR,0
TX004869,CL6189,181.5,2025-05-14 11:09:44,app,boleto,AR,NG,0
TX004870,CL6690,336.81,2025-04-19 16:04:26,app,crédito,BR,RU,0
TX004871,CL8187,96.29,2025-04-30 14:57:59,app,PIX,BR,AR,0
TX004872,CL4161,28.37,2025-05-01 18:39:44,app,boleto,BR,AR,0
TX004873,CL1349,43.8,2025-05-08 08:02:35,app,saque,BR,AR,0
TX004874,CL7189,54.23,2025-04-30 12:19:11,web,crédito,BR,US,0
TX004875,CL6868,71.31,2025-06-07 20:25:46,web,PIX,BR,NG,0
TX004876,CL3207,205.89,2025-05-21 21:43:07,web,crédito,BR,AR,0
TX004877,CL5107,183.73,2025-05-21 05:46:54,app,boleto,BR,CN,0
TX004878,CL1646,238.2,2025-04-20 13:41:10,presencial,boleto,BR,RU,0
TX004879,CL8951,90.04,2025-04-25 18:12:44,web,crédito,BR,AR,0
TX004880,CL8168,347.45,2025-04-22 22:55:29,app,transferência,BR,NG,0
TX004881,CL5828,45.65,2025-05-01 01:24:54,presencial,crédito,BR,AR,0
TX004882,CL9892,126.61,2025-05-05 11:20:29,app,saque,US,AR,0
TX004883,CL9029,322.83,2025-05-04 17:06:15,web,crédito,CN,BR,0
TX004884,CL4109,39.73,2025-05-27 20:03:00,app,crédito,BR,AR,0
TX004885,CL4057,23.28,2025-06-12 15:30:42,app,transferência,BR,NG,0
TX004886,CL9906,430.29,2025-06-14 00:37:03,presencial,débito,BR,RU,0
TX004887,CL6696,83.99,2025-06-10 03:29:15,app,boleto,NG,BR,0
TX004888,CL6303,230.32,2025-04-26 02:36:32,app,saque,BR,BR,0
TX004889,CL8674,5.14,2025-05-19 16:03:32,presencial,PIX,AR,AR,0
TX004890,CL5510,234.27,2025-05-03 01:33:27,presencial,boleto,BR,AR,0
TX004891,CL3627,75.99,2025-04-21 18:47:19,web,boleto,NG,CN,0
TX004892,CL2128,11.47,2025-05-08 20:49:54,app,débito,BR,NG,0
TX004893,CL9702,188.23,2025-05-01 17:24:16,app,boleto,RU,RU,0
TX004894,CL3539,55.1,2025-05-24 13:05:13,web,boleto,BR,NG,0
TX004895,CL8362,97.82,2025-04-18 02:33:25,app,transferência,NG,US,0
TX004896,CL5844,16.8,2025-04-27 11:05:28,app,transferência,BR,RU,0
TX004897,CL5314,31.84,2025-05-30 20:26:01,web,transferência,BR,US,0
TX004898,CL9873,70.76,2025-05-10 13:59:19,app,transferência,US,NG,0
TX004899,CL7014,18.81,2025-06-13 02:32:56,app,transferência,BR,AR,0
TX004900,CL8439,483.43,2025-06-01 20:22:39,app,saque,BR,BR,0
TX004901,CL1011,1.21,2025-05-08 08:05:49,app,PIX,BR,CN,0
TX004902,CL9289,,2025-06-05 20:40:51,app,débito,BR,AR,0
TX004903,CL7210,26.31,2025-04-22 22:20:47,app,crédito,NG,RU,0
TX004904,CL4039,73.54,2025-04-23 04:51:59,app,saque,BR,RU,0
TX004905,CL1306,520.9,2025-05-05 13:41:07,web,transferência,BR,BR,0
TX004906,CL6965,35.27,2025-05-30 23:14:26,presencial,débito,AR,RU,0
TX004907,CL4912,675.3,2025-06-10 13:42:42,app,crédito,BR,NG,0
TX004908,CL6254,46.08,2025-04-28 21:42:58,web,boleto,US,RU,0
TX004909,CL2037,270.62,2025-05-30 04:25:19,app,saque,AR,AR,0
TX004910,CL9830,158.23,2025-05-06 11:38:39,app,boleto,BR,RU,0
TX004911,CL7348,431.66,2025-04-25 21:38:20,app,débito,BR,CN,0
TX004912,CL4110,161.48,2025-05-27 22:49:27,web,PIX,NG,RU,0
TX004913,CL9586,152.95,2025-05-15 00:04:29,web,PIX,AR,US,0
TX004914,CL9151,43.5,2025-06-04 12:11:12,web,débito,US,BR,0
TX004915,CL3525,36.36,2025-05-18 19:40:45,app,PIX,BR,AR,0
TX004916,CL5638,496.56,2025-05-22 08:56:24,app,PIX,BR,CN,0
TX004917,CL6285,79.45,2025-04-28 02:13:45,web,boleto,BR,AR,0
TX004918,CL7714,93.07,2025-05-16 16:03:28,app,PIX,BR,NG,0
TX004919,CL6276,285.28,2025-06-04 06:15:28,web,PIX,BR,BR,0
TX004920,CL2809,82.75,2025-05-25 04:58:28,web,débito,BR,NG,0
TX004921,CL2577,607.57,2025-05-17 06:27:31,web,PIX,BR,RU,0
TX004922,CL9572,267.83,2025-04-27 07:51:45,presencial,saque,BR,NG,1
TX004923,CL2092,181.98,2025-05-21 15:38:33,presencial,transferência,AR,RU,0
TX004924,CL1717,425.55,2025-05-19 18:23:40,web,transferência,CN,US,0
TX004925,CL3126,10.18,2025-05-12 05:40:26,web,débito,BR,NG,0
TX004926,CL3926,59.43,2025-05-06 15:31:54,app,transferência,BR,CN,0
TX004927,CL1512,125.11,2025-06-02 10:56:24,presencial,boleto,BR,BR,0
TX004928,CL4310,51.49,2025-06-12 02:07:23,app,saque,BR,US,0
TX004929,CL2753,272.44,2025-05-18 21:26:57,app,saque,BR,AR,0
TX004930,CL8952,503.18,2025-05-02 22:45:43,app,débito,BR,NG,0
TX004931,CL4139,5512.5,2025-05-05 15:34:22,app,PIX,BR,AR,1
TX004932,CL2617,83.75,2025-05-07 05:02:24,web,transferência,BR,US,0
TX004933,CL1521,651.68,2025-04-18 04:28:04,web,boleto,BR,AR,0
TX004934,CL7366,117.7,2025-04-25 00:45:15,app,débito,BR,CN,0
TX004935,CL9026,134.3,2025-05-27 18:16:59,app,débito,BR,US,0
TX004936,CL9615,86.66,2025-05-18 12:06:27,presencial,PIX,BR,BR,0
TX004937,CL5193,480.59,2025-05-08 22:58:59,web,crédito,BR,BR,0
TX004938,CL1804,168.31,2025-06-10 08:18:18,presencial,transferência,BR,BR,0
